Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2018,72448,33145,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade,Miami,3874,403800,0.001488095,0.01304566,0.062631579,0.137205745,0.024849019,2007-06,2007-Q2,440600,-0.083522469,2006-04
8/31/2018,93197,80005,CO,Denver-Aurora-Lakewood,Jefferson,Arvada,3875,427100,0,-0.001402852,0.027918171,0.086897336,0.052886798,2018-03,2018-Q1,429300,-0.005124621,2018-02
8/31/2018,63856,15044,PA,Pittsburgh,Allegheny,Richland,3876,279200,0,0.003955412,0.045692884,0.050722341,0.034315881,2018-08,2018-Q3,279200,0,2018-08
8/31/2018,81302,53222,WI,Milwaukee-Waukesha-West Allis,Milwaukee,Milwaukee,3877,134500,-0.004441155,-0.008843036,0.008245877,0.045756032,-0.008700183,2007-04,2007-Q2,158900,-0.153555695,2004-01
8/31/2018,90960,75503,TX,Texarkana,Bowie,Texarkana,3878,153800,0.001302083,0.014511873,0.054869684,0.015807343,0.011413113,2018-08,2018-Q3,153800,0,2018-08
8/31/2018,78952,48076,MI,Detroit-Warren-Dearborn,Oakland,Southfield,3879,199400,-0.003,0.008088979,0.132954545,0.112743164,0.038123447,2005-06,2005-Q2,207000,-0.036714976,2004-07
8/31/2018,79145,48335,MI,Detroit-Warren-Dearborn,Oakland,Farmington Hills,3880,279900,-0.002494654,-0.006036932,0.026026393,0.060285494,0.028868219,2005-07,2005-Q3,282600,-0.00955414,2004-11
8/31/2018,70627,29646,SC,Greenwood,Greenwood,Greenwood,3881,78400,-0.001273885,-0.001273885,0.043941411,0.022924557,0.002587465,2006-04,2006-Q2,79100,-0.008849558,2006-01
8/31/2018,75671,40403,KY,Richmond-Berea,Madison,Berea,3882,139500,-0.001431639,0.007220217,0.076388889,0.048854638,0.021472104,2018-07,2018-Q3,139700,-0.001431639,2018-06
8/31/2018,77190,44460,OH,Salem,Columbiana,Salem,3883,104800,0,0.010607522,0.071574642,0.048053057,0.014681659,2018-08,2018-Q3,104800,0,2018-08
8/31/2018,67801,23703,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,Portsmouth,3884,195400,0,0.006179197,0.070684932,0.019484623,-0.01032386,2007-04,2007-Q2,236300,-0.173085061,2005-06
8/31/2018,62280,11901,NY,New York-Newark-Jersey City,Suffolk,Riverhead,3885,362100,0,0.002769316,0.049261084,0.055903809,0.005282753,2006-04,2006-Q2,391500,-0.075095785,2005-05
8/31/2018,59116,3431,NH,Keene,Cheshire,Keene,3886,180500,-0.003313087,0.004451864,0.052478134,0.034058661,0.006018122,2018-07,2018-Q3,181100,-0.003313087,2018-06
8/31/2018,59202,3801,NH,Boston-Cambridge-Newton,Rockingham,Portsmouth,3887,440800,-0.001359311,0.008003659,0.110047847,0.070524258,0.040685994,2018-07,2018-Q3,441400,-0.001359311,2018-07
8/31/2018,96503,91763,CA,Riverside-San Bernardino-Ontario,San Bernardino,Montclair,3888,418800,-0.001192464,-0.001430615,0.039980134,0.077444474,0.041106875,2006-07,2006-Q3,445600,-0.060143627,2006-01
8/31/2018,100334,99654,AK,Anchorage,Matanuska Susitna,Tanaina,3889,263000,-0.000380084,0.007276905,0.02734375,0.00954491,0.006011567,2015-06,2015-Q2,263900,-0.003410383,2015-05
8/31/2018,58530,1880,MA,Boston-Cambridge-Newton,Middlesex,Wakefield,3890,527400,-0.002458861,0.003042982,0.048300537,0.060349993,0.037206405,2018-07,2018-Q3,528700,-0.002458861,2018-06
8/31/2018,88614,70461,LA,New Orleans-Metairie,Saint Tammany,Slidell,3891,187700,-0.001595745,-0.001064396,-0.017277487,0.027865276,0.006057429,2017-04,2017-Q2,194700,-0.035952748,2016-11
8/31/2018,68498,25177,WV,Charleston,Kanawha,Saint Albans,3892,95400,0.001049318,-0.007284079,-0.040241449,0.011972943,0.010804306,2017-06,2017-Q2,99900,-0.045045045,2016-10
8/31/2018,78030,46214,IN,Indianapolis-Carmel-Anderson,Marion,Indianapolis,3893,133400,-0.000749064,0.012908125,0.087204564,0.072520483,0.011743705,2018-07,2018-Q3,133500,-0.000749064,2018-07
8/31/2018,80980,52405,IA,Cedar Rapids,Linn,Cedar Rapids,3894,130500,-0.002293578,-0.002293578,-0.012112036,0.014382902,0.005850062,2017-07,2017-Q3,132400,-0.014350453,2017-01
8/31/2018,94475,84115,UT,Salt Lake City,Salt Lake,South Salt Lake,3895,278900,-0.000358423,0.00649585,0.095874263,0.099207666,0.041903936,2018-07,2018-Q3,279000,-0.000358423,2018-07
8/31/2018,99759,98373,WA,Seattle-Tacoma-Bellevue,Pierce,Puyallup,3896,332800,-0.002398082,0.001504664,0.090432503,0.088691633,0.021549114,2018-06,2018-Q2,334100,-0.003891051,2018-06
8/31/2018,71969,32401,FL,Panama City,Bay,Panama City,3897,117200,-0.000852515,0.014718615,0.120458891,0.117713783,0.003916092,2007-05,2007-Q2,133500,-0.122097378,2005-07
8/31/2018,90770,75218,TX,Dallas-Fort Worth-Arlington,Dallas,Dallas,3898,362400,-0.00137779,-0.002477291,0.037503579,0.110378973,0.064318323,2018-06,2018-Q2,363500,-0.003026135,2018-05
8/31/2018,72862,33852,FL,Sebring,Highlands,Lake Placid,3899,144600,0.002079002,0.003469813,0.132341425,0.125711776,0.002166477,2006-05,2006-Q2,199800,-0.276276276,2005-03
8/31/2018,67131,22041,VA,Washington-Arlington-Alexandria,Fairfax,Falls Church,3900,313700,0.001596424,-0.00254372,0.020162602,0.010943814,0.011224515,2005-11,2005-Q4,364000,-0.138186813,2004-11
8/31/2018,89301,72015,AR,Little Rock-North Little Rock-Conway,Saline,Benton,3901,120500,0,0.007525084,0.022920204,0.030655939,0.014919033,2018-08,2018-Q3,120500,0,2018-08
8/31/2018,97417,93706,CA,Fresno,Fresno,Fresno,3902,130400,-0.000766284,0.021943574,0.105084746,0.136417285,-0.004779875,2006-10,2006-Q4,185800,-0.298170075,2005-02
8/31/2018,69971,28461,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick,Boiling Spring Lakes,3903,274100,0.004765396,0.006240822,0.103906565,0.051132228,0.003224708,2007-04,2007-Q2,292300,-0.062264796,2005-12
8/31/2018,98049,95219,CA,Stockton-Lodi,San Joaquin,Stockton,3904,381100,0.001313715,0.00873478,0.036724701,0.089371259,0.034610983,2006-02,2006-Q1,484200,-0.212928542,2004-11
8/31/2018,79024,48161,MI,Monroe,Monroe,Monroe,3905,124100,-0.004811548,0.008943089,0.107047279,0.108042947,0.015602711,2006-02,2006-Q1,143200,-0.133379888,2003-09
8/31/2018,82298,55448,MN,Minneapolis-St. Paul-Bloomington,Anoka,Coon Rapids,3906,230600,-0.002163566,-0.002595156,0.058769513,0.068741614,0.019741037,2018-06,2018-Q2,231700,-0.004747518,2018-05
8/31/2018,94435,84070,UT,Salt Lake City,Salt Lake,Sandy,3907,313300,-0.000637959,0.009668063,0.087847222,0.08381529,0.028476956,2018-07,2018-Q3,313500,-0.000637959,2018-07
8/31/2018,96111,90260,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lawndale,3908,568900,0.000527612,-0.001053556,0.031550317,0.072732737,0.03173229,2018-02,2018-Q1,569900,-0.001754694,2018-01
8/31/2018,90223,74008,OK,Tulsa,Tulsa,Bixby,3909,211900,-0.000942951,-0.003761166,0.056857855,0.045664227,0.021856104,2018-05,2018-Q2,212700,-0.003761166,2018-05
8/31/2018,77531,45240,OH,Cincinnati,Hamilton,Forest Park,3910,130200,-0.002298851,0.00076864,0.051696284,0.063505669,0.010833549,2006-09,2006-Q3,132100,-0.014383043,2006-01
8/31/2018,79127,48316,MI,Detroit-Warren-Dearborn,Macomb,Shelby,3911,277700,-0.005016123,-0.001438332,0.047529234,0.078065225,0.039780822,2018-06,2018-Q2,279900,-0.00785995,2018-05
8/31/2018,85872,63028,MO,St. Louis,Jefferson,Festus,3912,158900,-0.000628931,0.003790272,0.041284404,0.033904255,0.00638609,2018-07,2018-Q3,159000,-0.000628931,2018-07
8/31/2018,72616,33455,FL,Port St. Lucie,Martin,Hobe Sound,3913,305300,-0.001308472,0.010592519,0.07841752,0.084187543,0.024299496,2006-08,2006-Q3,352000,-0.132670455,2005-03
8/31/2018,92666,78757,TX,Austin-Round Rock,Travis,Austin,3914,422100,0.000236967,-0.001419446,0.039399163,0.076186641,0.046278031,2018-05,2018-Q2,422700,-0.001419446,2018-04
8/31/2018,69702,28081,NC,Charlotte-Concord-Gastonia,Cabarrus,Kannapolis,3915,128900,0.003894081,0.010188088,0.081375839,0.075947054,0.016774203,2018-08,2018-Q3,128900,0,2018-08
8/31/2018,86291,64030,MO,Kansas City,Jackson,Grandview,3916,123200,-0.00242915,0.014827018,0.112917796,0.102017016,0.005866763,2018-07,2018-Q3,123500,-0.00242915,2018-07
8/31/2018,73075,34275,FL,North Port-Sarasota-Bradenton,Sarasota,Nokomis,3917,330900,-0.000302115,0.004248862,0.045828066,0.070283177,0.021926926,2006-03,2006-Q1,403300,-0.179518969,2005-02
8/31/2018,84319,60061,IL,Chicago-Naperville-Elgin,Lake,Vernon Hills,3918,318100,-0.001882648,-0.012111801,0.014996809,0.048553719,-0.001649509,2006-10,2006-Q4,359100,-0.114174325,2004-06
8/31/2018,72575,33408,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach,North Palm Beach,3919,338000,0.000592066,0.007151371,0.054273238,0.087804091,0.032079816,2006-05,2006-Q2,396800,-0.148185484,2005-05
8/31/2018,90776,75224,TX,Dallas-Fort Worth-Arlington,Dallas,Dallas,3920,163200,-0.003054368,0.025769956,0.188638019,0.15039511,0.060970333,2018-07,2018-Q3,163700,-0.003054368,2018-07
8/31/2018,92615,78702,TX,Austin-Round Rock,Travis,Austin,3921,419400,-0.000714796,-0.000238379,0.082322581,0.107601558,0.061961924,2018-06,2018-Q2,419800,-0.000952835,2018-05
8/31/2018,76479,43035,OH,Columbus,Franklin,Columbus,3922,325600,-0.000920528,-0.007921999,0.070348455,0.053715596,0.026715544,2018-01,2018-Q1,354400,-0.081264108,2017-12
8/31/2018,67611,23236,VA,Richmond,Chesterfield,Chesterfield,3923,223700,-0.001784917,0,0.028033088,0.047708466,0.006339846,2018-06,2018-Q2,224200,-0.002230152,2018-05
8/31/2018,88714,70634,LA,DeRidder,Beauregard,Deridder,3924,114800,0,0.007901668,0.055147059,0.046415487,0.038081568,2018-08,2018-Q3,114800,0,2018-08
8/31/2018,91323,76240,TX,Gainesville,Cooke,Gainesville,3925,118100,-0.000846024,0.003398471,0.019861831,0.051445768,0.021896562,2018-07,2018-Q3,118200,-0.000846024,2018-06
8/31/2018,87874,68127,NE,Omaha-Council Bluffs,Douglas,Omaha,3926,166800,-0.000599161,0.006031363,0.052365931,0.043986187,0.024845866,2018-07,2018-Q3,166900,-0.000599161,2018-07
8/31/2018,74437,37716,TN,Knoxville,Anderson,Clinton,3927,152100,-0.00065703,0.006618134,0.104575163,0.050200406,0.019805056,2018-07,2018-Q3,152200,-0.00065703,2018-07
8/31/2018,92340,78244,TX,San Antonio-New Braunfels,Bexar,San Antonio,3928,146900,-0.002038043,0.002730375,0.054558507,0.068651838,0.02354486,2018-07,2018-Q3,147200,-0.002038043,2018-07
8/31/2018,86374,64138,MO,Kansas City,Jackson,Raytown,3929,113100,-0.002645503,0.005333333,0.13440321,0.085048005,0.002328393,2007-02,2007-Q1,119900,-0.056713928,2005-12
8/31/2018,81325,53403,WI,Racine,Racine,Racine,3930,184700,-0.002699784,0.00435019,0.135916359,0.069379632,0.007066868,2018-07,2018-Q3,185200,-0.002699784,2018-06
8/31/2018,87830,68046,NE,Omaha-Council Bluffs,Sarpy,Papillion,3931,229800,-0.000869565,-0.001737619,0.039348711,0.055188759,0.037587292,2018-06,2018-Q2,230200,-0.001737619,2018-04
8/31/2018,71886,32233,FL,Jacksonville,Duval,Atlantic Beach,3932,269300,-0.002223046,-0.007371913,0.09072499,0.147084292,0.032756432,2018-05,2018-Q2,271300,-0.007371913,2018-05
8/31/2018,77535,45244,OH,Cincinnati,Hamilton,Dry Run,3933,250200,-0.003584229,0.007246377,0.049496644,0.051655603,0.020324154,2018-07,2018-Q3,251100,-0.003584229,2018-06
8/31/2018,66725,21015,MD,Baltimore-Columbia-Towson,Harford,Bel Air,3934,315000,-0.000634518,0.001908397,0.036866359,0.032845001,0.002804688,2006-08,2006-Q3,338300,-0.068873781,2005-08
8/31/2018,71549,31522,GA,Brunswick,Glynn,Saint Simons Island,3935,370100,-0.005374899,-0.009898341,0.060762396,0.063136668,-0.001932634,2007-06,2007-Q2,420700,-0.120275731,2006-06
8/31/2018,90753,75189,TX,Dallas-Fort Worth-Arlington,Rockwall,Royse City,3936,231700,-0.002582867,0.008707009,0.10385898,0.085834236,0.034344759,2018-07,2018-Q3,232300,-0.002582867,2018-06
8/31/2018,96377,91354,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Santa Clarita,3937,576300,-0.000520291,-0.00877193,0.015327696,0.054679723,0.023152063,2006-07,2006-Q3,624800,-0.07762484,2005-08
8/31/2018,78485,47203,IN,Columbus,Bartholomew,Columbus,3938,168200,-0.001187648,0.001190476,0.042777433,0.03415415,0.024221294,2018-07,2018-Q3,168400,-0.001187648,2018-06
8/31/2018,74671,38135,TN,Memphis,Shelby,Bartlett,3939,179700,-0.000556174,0.004471772,0.05643739,0.055497367,0.013958898,2018-07,2018-Q3,179800,-0.000556174,2018-06
8/31/2018,97084,93004,CA,Oxnard-Thousand Oaks-Ventura,Ventura,Ventura,3940,576000,0.000347343,0.002960125,0.045182363,0.061680893,0.029067541,2006-06,2006-Q2,638400,-0.097744361,2005-01
8/31/2018,99115,97201,OR,Portland-Vancouver-Hillsboro,Multnomah,Portland,3941,502600,-0.001787488,0.000995818,-0.012573674,0.052362363,0.022280781,2017-06,2017-Q2,512500,-0.019317073,2016-11
8/31/2018,72332,32963,FL,Sebastian-Vero Beach,Indian River,Vero Beach,3942,605200,0.001489326,0.005649718,0.100964162,0.074494874,0.020570205,2005-10,2005-Q4,664000,-0.088554217,2005-03
8/31/2018,96289,91101,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Pasadena,3943,583400,0.000171438,-0.003756831,0.040856378,0.052160771,0.036870569,2018-04,2018-Q2,587000,-0.006132879,2018-03
8/31/2018,97985,95117,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara,San Jose,3944,1420800,0.00254022,0.022158273,0.255678303,0.137679667,0.082022405,2018-08,2018-Q3,1420800,0,2018-08
8/31/2018,86174,63755,MO,Cape Girardeau,Cape Girardeau,Jackson,3945,162800,0.000614628,-0.00973236,0.042253521,0.048456109,0.024340734,2018-04,2018-Q2,165000,-0.013333333,2018-03
8/31/2018,85606,62650,IL,Jacksonville,Morgan,Jacksonville,3946,89500,-0.001116071,0.004489338,0.039488966,0.024208029,0.008903005,2018-07,2018-Q3,89600,-0.001116071,2018-07
8/31/2018,75559,40205,KY,Louisville/Jefferson County,Jefferson,Louisville,3947,275400,-0.002173913,-0.003257329,0.006578947,0.048661793,0.036037749,2018-06,2018-Q2,276600,-0.004338395,2018-05
8/31/2018,94404,84037,UT,Ogden-Clearfield,Davis,Kaysville,3948,384300,0,0.010783798,0.098313804,0.068367813,0.029230654,2018-08,2018-Q3,384300,0,2018-08
8/31/2018,73177,34691,FL,Tampa-St. Petersburg-Clearwater,Pasco,Holiday,3949,105700,-0.00094518,0.016346154,0.242068155,0.151768612,0.019681205,2006-06,2006-Q2,138000,-0.234057971,2005-04
8/31/2018,79203,48433,MI,Flint,Genesee,Flushing,3950,140000,0.000714796,0.011560694,0.104972376,0.089893222,0.020650854,2005-08,2005-Q3,151700,-0.077125906,2003-04
8/31/2018,87235,66604,KS,Topeka,Shawnee,Topeka,3951,89200,0,0.005636979,-0.005574136,0.017471633,-0.002869002,2008-02,2008-Q1,92500,-0.035675676,2006-04
8/31/2018,59294,4005,ME,Portland-South Portland,York,Biddeford,3952,251300,0.002393299,0.003995206,0.029918033,0.045847144,0.01330491,2018-08,2018-Q3,251300,0,2018-08
8/31/2018,72645,33496,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach,Boca Raton,3953,337600,0.000592768,-0.001774098,-0.006474397,0.038604512,-0.003853144,2006-09,2006-Q3,481800,-0.299294313,2004-07
8/31/2018,399577,33579,FL,Tampa-St. Petersburg-Clearwater,Hillsborough,Riverview,3954,221800,-0.000900901,0.000902527,0.05368171,0.07011216,0.017250516,2006-08,2006-Q3,262900,-0.156333207,2005-09
8/31/2018,84333,60077,IL,Chicago-Naperville-Elgin,Cook,Skokie,3955,272000,-0.004027829,-0.009107468,0.020637899,0.062316442,-0.00805651,2006-08,2006-Q3,373400,-0.27155865,2003-06
8/31/2018,70348,29169,SC,Columbia,Lexington,West Columbia,3956,129200,-0.001545595,0.001550388,0.058149058,0.052106051,0.005253043,2018-06,2018-Q2,129500,-0.002316602,2018-06
8/31/2018,82171,55318,MN,Minneapolis-St. Paul-Bloomington,Carver,Chaska,3957,291500,-0.001712329,0.004479669,0.038845331,0.049081018,0.016867925,2018-07,2018-Q3,292000,-0.001712329,2018-06
8/31/2018,99499,98011,WA,Seattle-Tacoma-Bellevue,Snohomish,Bothell,3958,670700,0.001642772,0.006150615,0.097349476,0.124195806,0.052525141,2018-08,2018-Q3,670700,0,2018-08
8/31/2018,96212,90712,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lakewood,3959,574700,0,-0.001390096,0.039052613,0.062481871,0.03277826,2018-05,2018-Q2,575500,-0.001390096,2018-04
8/31/2018,97018,92782,CA,Los Angeles-Long Beach-Anaheim,Orange,Tustin,3960,749500,0.00013344,0.00455703,0.036079624,0.037730085,0.028798063,2018-08,2018-Q3,749500,0,2018-08
8/31/2018,86386,64152,MO,Kansas City,Platte,Parkville,3961,237200,0.001689189,0.011513859,0.073789045,0.067013986,0.023518469,2018-08,2018-Q3,237200,0,2018-08
8/31/2018,91200,76033,TX,Dallas-Fort Worth-Arlington,Johnson,Cleburne,3962,144300,-0.002074689,0.010504202,0.057142857,0.094197456,0.035402513,2018-07,2018-Q3,144600,-0.002074689,2018-07
8/31/2018,77196,44483,OH,Youngstown-Warren-Boardman,Trumbull,Warren,3963,68300,0.001466276,0.011851852,0.101612903,0.05310075,-0.007205978,2005-01,2005-Q1,80400,-0.150497512,1998-08
8/31/2018,82299,55449,MN,Minneapolis-St. Paul-Bloomington,Anoka,Blaine,3964,311400,-0.001923077,-0.007331846,0.05595117,0.053846906,0.023828557,2018-05,2018-Q2,313700,-0.007331846,2018-04
8/31/2018,90793,75241,TX,Dallas-Fort Worth-Arlington,Dallas,Dallas,3965,121900,0,0.007438017,0.137126866,0.130213393,0.048105195,2018-08,2018-Q3,121900,0,2018-08
8/31/2018,79177,48390,MI,Detroit-Warren-Dearborn,Oakland,Commerce,3966,209700,-0.002378687,-0.002853067,0.014023211,0.072964162,0.034308426,2018-06,2018-Q2,210600,-0.004273504,2018-04
8/31/2018,95188,86401,AZ,Lake Havasu City-Kingman,Mohave,Kingman,3967,138900,0.000720461,0.007251632,0.046721929,0.081994015,-0.001990964,2006-10,2006-Q4,190500,-0.270866142,2005-03
8/31/2018,67030,21771,MD,Washington-Arlington-Alexandria,Frederick,Mount Airy,3968,409100,-0.001464486,-0.000244379,0.043622449,0.027907392,0.00318387,2006-04,2006-Q2,467500,-0.124919786,2005-01
8/31/2018,91562,76712,TX,Waco,McLennan,Woodway,3969,211100,0,0.003804089,0.081454918,0.051405232,0.032780608,2018-08,2018-Q3,211100,0,2018-08
8/31/2018,66568,20708,MD,Washington-Arlington-Alexandria,Prince Georges,Laurel,3970,341100,-0.003214494,-0.000585995,0.060634328,0.042962602,0.000706342,2006-08,2006-Q3,414000,-0.176086957,2005-03
8/31/2018,84923,61350,IL,Ottawa-Peru,La Salle,Ottawa,3971,107000,0.000935454,0.020019066,-0.02461258,0.00785989,-0.014900844,2007-12,2007-Q4,129500,-0.173745174,2005-02
8/31/2018,98427,95818,CA,Sacramento--Roseville--Arden-Arcade,Sacramento,Sacramento,3972,553700,0,-0.006637962,0.009664478,0.055654929,0.038229562,2018-02,2018-Q1,562100,-0.01494396,2017-11
8/31/2018,91071,75766,TX,Jacksonville,Cherokee,Jacksonville,3973,84100,-0.001187648,0.009603842,0.005980861,0.037087968,0.017940359,2017-11,2017-Q4,84600,-0.005910165,2017-10
8/31/2018,91559,76708,TX,Waco,McLennan,Waco,3974,115400,-0.001730104,0.023957409,0.138067061,0.095015753,0.033505451,2018-07,2018-Q3,115600,-0.001730104,2018-07
8/31/2018,86997,65775,MO,West Plains,Howell,West Plains,3975,118700,-0.000841751,0.00508044,0.045814978,0.048436726,0.02049926,2018-07,2018-Q3,118800,-0.000841751,2018-06
8/31/2018,71874,32221,FL,Jacksonville,Duval,Jacksonville,3976,170600,0,0.008274232,0.058312655,0.081321016,0.002616392,2006-11,2006-Q4,197600,-0.136639676,2005-08
8/31/2018,61090,8520,NJ,Trenton,Mercer,East Windsor,3977,259000,0.00038625,0.008566978,0.084589615,0.033931681,-0.007054306,2006-08,2006-Q3,308900,-0.161540952,2004-11
8/31/2018,79879,49707,MI,Alpena,Alpena,Alpena,3978,81200,-0.002457002,0.001233046,0.001233046,0.043032257,0.013017855,2007-06,2007-Q2,85200,-0.046948357,2006-09
8/31/2018,89944,73119,OK,Oklahoma City,Oklahoma,Oklahoma City,3979,49900,0.002008032,-0.009920635,-0.002,0.07107395,0.007516009,2007-03,2007-Q1,51300,-0.027290448,2006-07
8/31/2018,87676,67601,KS,Hays,Ellis,Hays,3980,180000,-0.001109878,-0.006073992,0.018099548,0.037414081,,2018-03,2018-Q1,182000,-0.010989011,2018-01
8/31/2018,96631,92081,CA,San Diego-Carlsbad,San Diego,Vista,3981,560200,-0.000178476,-0.007441531,0.029211832,0.062198379,0.03467124,2018-03,2018-Q1,566500,-0.011120918,2018-02
8/31/2018,90683,75089,TX,Dallas-Fort Worth-Arlington,Dallas,Rowlett,3982,256400,-0.000779423,0.001953888,0.051681706,0.082369251,0.047828519,2018-07,2018-Q3,256600,-0.000779423,2018-07
8/31/2018,86133,63640,MO,Farmington,Saint Francois,Farmington,3983,142800,-0.00069979,-0.007644197,0.044623263,0.079527848,0.034422701,2018-05,2018-Q2,143900,-0.007644197,2018-04
8/31/2018,96267,91006,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Arcadia,3984,1088800,-0.000642497,-0.001192551,0.059762507,0.056657469,0.05142353,2018-06,2018-Q2,1090900,-0.001925016,2018-05
8/31/2018,78591,47408,IN,Bloomington,Monroe,Bloomington,3985,210800,0.000474608,0.01200192,0.022804464,0.05815513,0.037555432,2018-08,2018-Q3,210800,0,2018-08
8/31/2018,88814,70805,LA,Baton Rouge,East Baton Rouge,Baton Rouge,3986,27700,0.007272727,0.029739777,0.025925926,-0.020356009,-0.056971012,2006-12,2006-Q4,58500,-0.526495726,1998-08
8/31/2018,69183,27028,NC,Winston-Salem,Davie,Mocksville,3987,138600,0.001445087,0.010940919,0.053191489,0.037884507,0.010502997,2018-08,2018-Q3,138600,0,2018-08
8/31/2018,84544,60510,IL,Chicago-Naperville-Elgin,Kane,Batavia,3988,293200,-0.002721088,-0.008789723,0.024458421,0.036612953,0.00370063,2006-10,2006-Q4,312700,-0.06236009,2005-06
8/31/2018,60946,8055,NJ,Philadelphia-Camden-Wilmington,Burlington,Medford,3989,341100,-0.000293083,0.001762115,0.023709484,0.019897537,-0.003902034,2006-07,2006-Q3,394800,-0.136018237,2005-03
